Date,Balanced Advantage Category,Corporate Bond Category,Liquid Category,US Equity FOF Category,Large Cap Category,Small Cap Category,Mid Cap Category,Flexi Cap Category,Aggressive Hybrid Category
2023-04-13,317.461,40.84,889.3857,102.63,194.77,404.18,8677.3496,363.2629,2730.3673
2023-04-17,319.7229,41.28,889.377,103.8,193.91,405.33,8699.2002,364.9175,2729.6741
2023-04-18,323.1157,41.17,889.3857,104.8,193.24,405.96,8771.7002,365.581,2729.3877
2023-04-19,327.6394,40.76,889.3857,103.75,192.86,403.8,8753.4502,364.1396,2728.6418
2023-04-20,326.0372,40.94,889.377,103.61,192.99,403.72,8767.0996,364.3788,2728.8137
2023-04-21,323.634,40.97,889.3857,103.53,192.85,403.91,8731.2998,364.498,2728.4866
2023-04-24,318.8275,41.07,889.3857,103.67,193.95,404.98,8790.2998,365.993,2729.9326
2023-04-25,319.77,41.03,889.377,103.32,194.13,406.52,8815.0996,366.2151,2730.0796
2023-04-26,318.1207,41.3,889.3857,103.11,194.62,407.89,8834.2002,366.2962,2730.5451
2023-04-27,317.6966,41.29,889.377,103.02,195.93,408.59,8865.1504,368.0632,2731.5365
2023-04-28,318.6862,41.47,893.3837,103.97,197.29,412.9,8962.8496,372.1569,2733.1825
2023-05-02,319.8642,42.2,893.3749,105.11,198.39,419.84,9062.2002,373.0976,2734.2661
2023-05-03,331.4562,42.37,893.3837,104.22,197.68,417.61,9065.8496,373.1624,2734.0309
2023-05-04,331.5976,42.35,893.3837,103.53,199.44,419.91,9122.9004,374.207,2735.3045
2023-05-05,333.9066,42.18,893.3837,103.66,197.84,420.48,9036.7998,446.4459,405.2528
2023-05-08,333.8123,42.68,893.3837,104.74,199.71,422.02,9149.1504,375.2997,2736.2127
2023-05-09,341.9644,42.62,893.3837,104.91,199.7,422.13,9152.7998,375.5488,2736.0632
2023-05-10,338.7602,42.95,893.3749,104.77,200.0,423.85,9158.0,376.5561,2736.7069
2023-05-11,337.6292,43.07,893.3837,106.4,200.35,427.13,9194.6504,378.4351,2736.7879
2023-05-12,333.294,42.57,893.3837,106.78,200.26,427.85,9149.5996,378.5813,2737.0475
2023-05-15,342.0587,42.63,893.3749,106.49,201.34,429.6,9239.25,379.0946,2737.9582
2023-05-16,340.7864,42.92,893.3837,106.63,200.51,430.27,9269.7002,378.9528,2737.7305
2023-05-17,337.3936,42.92,893.3837,107.05,199.76,427.1,9244.6504,378.1297,2736.9948
2023-05-18,333.8594,42.52,893.3749,108.78,199.05,423.02,9176.5498,376.8714,2736.4422
2023-05-19,328.7231,43.06,893.3837,111.28,199.82,425.27,9176.0996,378.0391,2737.1606
2023-05-22,324.0581,42.45,893.3749,110.77,200.74,429.53,9235.9004,379.8271,2738.0454
2023-05-23,323.3041,42.37,893.3749,111.09,201.02,430.6,9286.1504,381.0722,2738.119
2023-05-24,327.498,42.54,893.3837,109.65,200.24,430.13,9267.5996,381.1009,2738.0752
2023-05-25,325.0005,42.54,893.3837,111.29,200.7,431.33,9332.0,382.0117,2738.8524
2023-05-26,327.498,42.49,893.3837,111.67,202.85,435.99,9428.5996,385.0293,2740.5224
2023-05-29,329.807,42.41,893.3749,115.1,204.14,438.23,9470.3496,387.1838,2741.3909
2023-05-30,334.9904,42.46,893.3837,115.9,204.36,439.73,9506.4004,387.5473,2742.0334
2023-05-31,335.9328,41.99,898.1329,114.83,203.66,441.52,9539.9004,387.6043,2741.515
2023-06-01,334.6134,41.72,898.1329,114.0,202.99,442.54,9559.5,386.748,2741.3474
2023-06-02,338.5717,41.79,898.1329,115.62,203.84,443.63,9629.6504,388.2158,2742.3326
2023-06-05,343.3781,41.96,898.1238,116.22,204.28,443.84,9638.1504,388.9643,2743.3443
2023-06-06,350.7762,42.03,898.1329,116.43,204.04,445.76,9628.1504,389.8579,2743.8483
2023-06-07,352.5198,42.35,898.1238,116.26,205.34,450.8,9704.75,391.7775,2745.1371
2023-06-08,351.6245,42.65,898.1329,114.64,204.51,448.42,9609.5996,388.8356,2744.1619
2023-06-09,351.5773,42.82,898.1238,115.61,204.03,447.91,9598.8496,388.216,2743.7884
2023-06-12,352.8025,42.95,898.1329,116.86,204.46,449.71,9675.6504,389.0292,2744.3159
2023-06-13,354.8288,43.14,898.1329,118.73,205.45,453.29,9795.5,391.8559,2745.8708
2023-06-14,350.9176,43.42,898.1329,119.01,205.85,455.16,9819.6504,392.3743,2746.5721
2023-06-15,349.9281,43.38,898.1329,118.91,205.31,455.33,9803.3496,392.5219,2745.941
2023-06-16,349.504,43.59,898.1329,120.81,206.69,459.99,9884.2002,395.0639,2747.4943
2023-06-19,347.195,43.42,898.1329,120.18,205.87,458.28,9891.5498,394.1255,2746.6521
2023-06-20,349.6924,43.75,898.1238,119.69,206.5,458.98,9957.5498,395.335,2747.4209
2023-06-21,353.7921,44.04,898.1329,119.92,206.87,459.9,10032.4004,395.6147,2747.6709
2023-06-22,353.3208,43.66,898.1329,118.38,206.24,455.34,9911.4502,393.0148,2746.8185
2023-06-23,346.3939,43.29,898.1329,118.75,204.98,449.66,9807.25,391.6357,2744.3492
2023-06-26,343.1896,43.21,898.1238,118.43,205.17,450.12,9883.7998,392.7167,2744.9601
2023-06-27,347.195,43.17,898.1329,117.52,206.46,453.47,9945.0996,392.91,2746.4909
2023-06-28,348.0432,43.53,898.1329,118.39,208.18,454.96,10040.0498,395.1348,2747.767
2023-06-30,350.9176,44.22,902.437,119.46,210.61,457.82,10126.8496,397.0607,2749.3114
2023-07-03,355.8183,44.18,902.437,120.9,212.3,459.43,10142.9502,398.5469,2750.4997
2023-07-04,354.5461,44.15,902.4459,120.88,213.06,458.49,10119.5996,398.4268,2750.4769
2023-07-05,350.8234,44.31,902.437,120.49,212.92,461.58,10194.1504,400.5986,2750.8972
2023-07-06,350.682,45.28,902.464,121.19,213.96,465.34,10267.4004,401.7677,2752.0599
2023-07-07,348.75,44.83,902.437,120.94,212.72,461.91,10169.9502,399.2878,2750.6165
2023-07-10,346.2054,44.43,902.4279,120.62,212.64,460.5,10141.8496,397.3964,2750.2959
2023-07-11,355.0644,44.92,902.4279,120.86,213.45,462.31,10249.25,399.0052,2751.4228
2023-07-12,356.6194,44.98,902.4279,121.19,213.25,462.61,10286.0,400.2977,2751.5457
2023-07-13,357.986,44.4,902.437,122.6,213.69,461.39,10193.9502,400.1676,2751.9649
2023-07-14,361.6143,44.47,902.4279,124.19,214.83,463.36,10350.9502,402.1191,2753.5851
2023-07-17,361.7086,44.32,902.4279,124.08,216.53,465.43,10373.75,403.1149,2754.9698
2023-07-18,359.4467,44.24,902.437,124.74,217.02,464.34,10368.5996,402.7863,2755.1396
2023-07-19,361.1431,44.68,902.437,126.4,217.97,466.39,10454.9004,404.169,2756.3317
2023-07-20,368.9183,44.77,902.437,125.08,219.51,465.69,10476.25,403.9608,2757.9194
2023-07-21,366.5621,44.82,902.437,123.32,217.48,464.15,10446.5498,402.1428,2756.4956
2023-07-24,377.6358,45.34,902.437,122.74,216.73,463.02,10461.2002,401.7881,2756.3375
2023-07-25,386.4476,45.83,902.4279,123.24,216.64,464.63,10503.4502,403.1234,2756.7647
2023-07-26,385.8822,45.82,902.437,124.29,217.72,468.13,10562.1504,404.5589,2758.1962
2023-07-27,383.5261,45.82,902.4279,125.24,216.63,469.93,10624.5,404.8454,2757.6315
2023-07-28,384.6099,46.55,902.437,125.59,216.34,472.83,10686.2998,407.1972,2757.7562
2023-07-31,386.0706,47.71,906.545,126.04,217.58,475.34,10822.5,408.5237,2759.117
2023-08-01,392.8091,47.95,906.5542,126.06,217.23,475.55,10793.9502,408.5008,2759.3187
2023-08-02,384.9397,46.89,906.5542,124.43,215.1,469.05,10643.2002,404.341,2757.1259
2023-08-03,386.5419,46.53,906.5542,123.49,213.56,467.46,10657.5498,402.9654,2755.8944
2023-08-04,389.3104,46.82,906.5632,124.2,215.04,470.34,10741.9004,405.3279,2757.6701
2023-08-07,383.2006,46.79,906.545,123.3,215.95,471.34,10787.7998,406.539,2758.4665
2023-08-08,384.203,46.8,906.5542,123.01,215.79,469.94,10803.4004,406.0068,2758.7306
2023-08-09,381.7686,47.19,906.545,123.04,216.49,472.2,10855.9004,406.2336,2759.3319
2023-08-10,383.5824,47.16,906.5542,122.55,215.33,469.92,10868.1504,404.8345,2758.7485
2023-08-11,383.9643,47.38,906.5542,122.31,214.4,468.54,10821.8496,404.0622,2758.2144
2023-08-14,380.3843,47.27,906.5542,121.05,214.51,462.96,10827.4502,403.2078,2758.5112
2023-08-16,374.7996,47.71,906.545,121.07,214.57,460.32,10837.5498,488.2904,454.197
2023-08-17,371.6014,47.46,906.5542,120.24,213.7,461.44,10872.75,400.7371,2757.9652
2023-08-18,373.1289,47.02,906.5632,118.79,213.0,458.81,10824.2998,399.214,2757.4537
2023-08-21,367.5919,47.53,906.545,119.91,213.5,469.73,10904.0,401.9224,2758.361
2023-08-22,373.654,48.09,906.5542,121.02,213.43,466.48,11009.2002,403.1653,2759.0605
2023-08-23,375.086,48.24,906.5542,120.59,214.37,466.56,11081.7002,404.4956,2760.1439
2023-08-24,372.6993,47.95,906.5542,122.57,213.77,467.13,11131.0498,403.9213,2759.8128
2023-08-25,371.3151,47.56,906.5542,120.18,212.76,464.24,11021.5996,401.9648,2758.7863
2023-08-28,368.8807,48.0,906.5542,120.91,212.87,466.54,11073.0498,403.7557,2759.8977
2023-08-29,367.9738,48.17,906.5542,121.45,213.16,467.53,11109.3496,405.5968,2760.2498
2023-08-30,374.2745,48.12,906.545,123.21,213.54,470.66,11205.3496,406.3628,2760.7133
2023-08-31,372.5561,47.91,910.4865,123.83,212.77,467.28,11182.6504,405.7203,2760.5379
2023-09-01,371.8401,49.41,910.4954,124.6,214.27,471.73,11260.5996,408.4518,2762.7579
2023-09-04,379.0956,50.56,910.4865,124.75,215.59,474.7,11327.0498,410.777,2763.9548
2023-09-05,392.3653,50.74,910.4865,124.53,215.84,474.91,11437.6504,411.9065,2765.0576
2023-09-06,389.4536,50.61,910.4865,124.43,216.22,477.19,11469.6504,412.2986,2765.4827
2023-09-07,393.6064,51.53,910.4865,123.6,217.29,481.26,11520.7998,414.479,2766.3365
2023-09-08,403.5349,52.45,910.4865,122.9,218.41,484.97,11647.1504,416.4064,2767.0053
2023-09-11,406.3988,52.84,910.4865,123.83,220.38,488.13,11725.6504,419.9693,2768.5675
2023-09-12,393.1768,50.87,910.4865,124.13,220.19,477.71,11386.5,415.1501,2766.3219
2023-09-13,395.0861,51.58,910.4773,123.3,221.43,479.71,11454.9502,416.9154,2766.7788
2023-09-14,399.8594,52.14,910.4773,123.88,221.53,483.12,11582.7998,418.7854,2767.7361
2023-09-15,396.6136,51.91,910.4773,124.66,222.57,484.08,11635.9004,418.7046,2768.709
2023-09-18,400.0981,52.71,910.4865,123.51,221.92,483.28,11595.5,418.9812,2767.9365
2023-09-20,399.0957,53.12,910.4773,123.47,219.6,479.09,11594.7002,416.0949,2765.7627
2023-09-21,401.9119,52.25,910.4865,121.75,217.63,475.91,11502.5,413.0274,2763.908
2023-09-22,397.9978,52.24,910.4865,120.37,216.81,475.15,11494.9004,412.3891,2763.2554
2023-09-25,400.0503,52.3,910.4773,120.07,216.8,474.2,11600.6504,412.6186,2763.0958
2023-09-26,404.3463,52.47,910.4865,120.06,216.57,474.18,11554.7002,412.1241,2763.1735
2023-09-27,404.0599,52.66,910.4773,119.75,217.56,475.76,11655.0,413.1277,2764.4495
2023-09-28,411.7449,52.52,910.4773,119.18,215.77,469.46,11453.6504,375.6349,
2023-09-29,413.9884,53.58,914.5535,120.57,216.75,473.05,11611.6504,412.7942,2764.8471
2023-10-03,418.1889,52.88,914.5354,119.94,215.57,475.42,11607.5996,412.0826,2764.4176
2023-10-04,418.4753,52.24,914.5354,118.46,214.4,467.74,11448.9004,409.2729,2762.5135
2023-10-05,417.2819,52.15,914.5354,119.88,215.53,470.05,11453.9004,409.9153,2763.3669
2023-10-06,414.227,52.29,914.5354,119.56,216.62,472.53,11543.7002,412.0691,2764.3233
2023-10-09,413.2724,51.8,914.5262,119.5,215.48,466.84,11415.6504,410.0195,2762.4638
2023-10-10,414.7521,52.84,914.5262,121.93,217.13,473.33,11568.4502,413.6515,2764.4476
2023-10-11,412.2222,52.92,914.5354,122.34,218.76,475.15,11607.5498,415.5789,2766.0895
2023-10-12,423.6304,53.44,914.5354,123.59,218.6,476.82,11646.2998,416.457,2766.6175
2023-10-13,437.7594,53.51,914.5354,122.18,218.07,476.19,11626.7002,415.7674,2766.2445
2023-10-16,429.3584,53.92,914.5354,121.68,217.9,477.33,11648.9004,417.4021,2766.301
2023-10-17,426.6853,54.58,914.5354,122.12,218.55,477.72,11672.6504,418.9161,2767.3822
2023-10-18,418.8571,54.13,914.5354,121.63,217.2,474.74,11542.75,416.2453,2765.9944
2023-10-19,422.5326,54.04,914.5262,120.65,216.67,471.94,11537.8496,415.3315,2765.7629
2023-10-20,424.9193,53.65,914.5354,119.43,215.3,468.26,11346.4502,412.9376,2764.4549
2023-10-23,415.0862,52.58,914.5262,117.3,213.17,459.45,11140.3496,408.9974,2760.7551
2023-10-25,421.7211,52.31,914.5262,118.86,211.48,456.55,11066.5498,406.4605,2759.2687
2023-10-26,424.1555,51.92,914.5262,116.61,208.74,451.85,10893.0,402.931,2757.3087
2023-10-27,418.5707,52.97,914.5354,116.49,210.57,461.03,11033.0996,407.9752,2759.5923
2023-10-30,420.2414,53.04,914.5262,116.33,211.52,460.28,11022.0996,409.3645,2760.5324
2023-10-31,425.2056,53.14,918.6605,116.49,210.98,462.54,11068.8496,410.0239,2760.2471
2023-11-01,425.2056,52.71,918.6605,116.96,209.99,460.6,11049.0498,409.0776,2759.6477
2023-11-02,419.0481,53.05,918.6512,120.0,211.64,465.75,11225.5996,412.2731,2761.4647
2023-11-03,425.4443,53.63,918.6605,120.73,212.69,470.92,11311.3496,414.8869,2763.1769
2023-11-06,425.2534,54.35,918.6512,122.82,214.56,475.72,11380.8496,417.742,2765.2381
2023-11-07,431.8405,54.41,918.6605,122.61,214.49,478.63,11403.0996,419.6405,2765.5885
2023-11-08,425.3488,54.81,918.6512,123.59,214.83,482.99,11501.0498,421.1895,2766.3588
2023-11-09,435.1818,54.85,918.6605,123.76,214.3,480.51,11554.5498,420.4263,2766.3974
2023-11-10,434.3227,55.29,918.6605,122.85,214.24,481.13,11613.75,422.1126,2766.6378
2023-11-13,427.1627,56.65,918.6605,124.98,214.55,483.74,11673.4004,424.5145,2767.1032
2023-11-15,433.368,56.93,918.6512,127.85,216.97,487.31,11774.9502,427.6945,2769.6182
2023-11-16,433.7498,57.18,918.6512,127.62,218.16,489.97,11875.3496,428.6455,2771.2539
2023-11-17,438.6663,57.08,918.6512,128.05,218.02,491.5,11905.4502,429.2181,2771.884
2023-11-20,431.1722,56.99,918.6605,128.29,217.35,491.08,11919.7998,428.826,2771.8192
2023-11-21,428.4514,57.03,918.6512,130.09,218.39,490.37,11954.5498,428.9792,2772.5932
2023-11-22,424.1555,57.12,918.6512,129.3,218.53,488.59,11941.9004,429.0819,2772.7538
2023-11-23,431.5064,57.04,918.6605,129.91,218.56,491.39,11960.3496,429.881,2772.6954
2023-11-24,436.4229,57.42,918.6605,129.81,218.48,490.09,11955.25,429.6154,2773.1219
2023-11-28,435.9456,57.69,918.6512,129.32,219.56,495.85,12031.5996,432.2207,2773.8122
2023-11-29,430.5517,57.81,918.6605,130.17,221.66,498.17,12113.7998,434.169,2775.6815
2023-11-30,428.4992,58.32,922.1912,129.85,222.13,504.04,12200.5996,435.819,2777.3449
2023-12-01,427.8787,59.07,922.1912,129.61,223.75,510.37,12334.5,437.6721,2779.1305
2023-12-04,431.7451,60.71,922.1818,129.73,228.18,519.53,12464.4502,443.0367,2782.5182
2023-12-05,441.1485,61.68,922.1818,128.79,230.06,524.91,12508.0498,445.6279,2783.5505
2023-12-06,443.2964,61.69,922.1912,129.61,230.94,531.53,12549.4004,447.506,2784.2652
2023-12-07,445.5876,62.39,922.1912,128.77,230.83,535.78,12631.2002,450.6645,2784.0383
2023-12-08,438.8095,62.0,922.1912,130.0,231.36,531.89,12624.2002,449.6546,2783.7675
2023-12-11,444.5852,62.67,922.1818,130.33,231.79,537.74,12684.7002,450.5572,2785.5808
2023-12-12,442.7236,62.04,922.1818,131.84,230.96,534.58,12650.3496,449.4549,2784.532
2023-12-13,440.9575,62.78,922.1818,132.63,231.15,538.97,12815.5498,452.2158,2785.1807
2023-12-14,440.6711,62.99,922.1912,134.77,233.99,544.63,13000.7002,455.136,2787.8893
2023-12-15,440.0028,64.26,922.1912,134.44,236.62,547.95,13029.3496,455.7934,2789.7782
2023-12-18,453.9409,64.33,922.1912,134.93,236.57,550.34,13039.0996,456.9042,2789.3685
2023-12-19,447.8788,64.94,922.1912,135.29,236.7,551.38,12977.6504,457.9013,2788.926
2023-12-20,451.2679,63.54,922.1912,135.23,233.25,536.31,12560.0,331.1592,2784.3283
2023-12-21,447.0196,64.59,922.1912,134.92,234.6,541.43,12764.8496,453.5907,2786.5565
2023-12-22,453.8454,64.95,922.1912,135.29,235.5,546.48,12838.2002,455.8849,2787.777
2023-12-26,450.3609,66.27,922.1818,136.11,236.93,550.49,12905.5996,458.0889,2788.7982
2023-12-27,444.4897,65.99,922.1912,136.91,238.91,553.81,12946.5,459.4779,2790.8722
2023-12-28,450.886,67.29,922.1912,137.15,240.16,557.22,13066.25,461.275,2792.0585
2023-12-29,448.0697,66.88,922.1912,136.63,239.65,559.9,13144.9502,462.0518,2792.4454
2024-01-01,452.9385,67.17,925.5732,137.04,240.35,561.54,,462.964,2792.9441
2024-01-02,447.9265,67.25,925.5732,136.18,239.21,560.73,13198.3496,462.1416,2791.9341
2024-01-03,447.9743,67.06,925.5732,134.97,237.74,564.81,13226.0996,462.9232,2790.5814
2024-01-04,450.4564,68.31,925.5732,134.15,239.3,571.69,13455.2002,465.5875,2792.3008
2024-01-05,453.9886,68.55,925.5732,132.46,239.74,570.84,13461.5498,465.503,2793.0144
2024-01-08,450.7428,68.37,925.5636,132.47,237.68,566.01,13291.0498,463.5356,2791.3701
2024-01-09,455.0388,68.6,925.5636,134.69,237.78,566.56,13253.0498,464.9144,2791.6404
2024-01-10,451.1724,68.23,925.5636,135.51,238.76,569.01,13235.8496,466.0593,2792.2358
2024-01-11,456.0889,68.11,925.5732,136.23,238.87,574.52,13271.6504,468.3396,2793.3282
2024-01-12,476.089,68.39,925.5732,135.74,241.73,575.16,13353.7998,469.5784,2795.4763
2024-01-15,476.089,69.83,925.5732,135.74,244.07,578.18,13477.5498,472.1447,2797.5263
2024-01-16,471.5544,69.5,925.5732,135.72,243.24,575.55,13410.8496,471.0245,2797.0955
2024-01-17,461.4827,69.2,925.5732,135.33,238.38,570.59,13236.9502,465.6718,2793.2695
2024-01-18,457.2822,68.62,925.5636,135.73,237.51,567.83,13292.5,464.3362,2792.3761
2024-01-19,457.6641,70.08,925.5732,137.58,239.15,574.32,13477.2002,469.684,2794.4419
2024-01-23,450.7905,68.79,925.5636,139.9,234.87,562.0,13049.0498,462.9846,2789.9108
2024-01-24,447.4015,70.54,925.5732,141.57,237.29,568.24,13356.2002,468.6101,2792.2288
2024-01-25,445.9218,71.41,925.5732,141.89,236.15,570.88,13240.0,468.2429,2791.9228
2024-01-29,455.5161,74.32,925.5636,141.65,240.05,578.26,13543.7998,473.5389,2795.7842
2024-01-30,460.0507,73.71,925.5732,142.48,238.13,577.29,13476.3496,471.5261,2793.9724
2024-01-31,456.0412,74.38,929.5768,140.47,240.26,581.0,13620.5996,473.7607,2796.559
2024-02-01,449.2153,74.76,929.5863,139.63,240.03,584.12,13529.3496,476.4074,2795.9474
2024-02-02,457.9982,77.58,929.5863,141.81,241.3,586.29,13657.7002,481.7684,2797.581
2024-02-05,457.6641,79.19,929.5863,141.81,240.24,585.45,13700.0498,480.7811,2796.6157
2024-02-06,466.256,79.54,929.5768,141.83,242.01,592.54,13862.9004,484.3145,2798.2986
2024-02-07,465.7787,79.12,929.5768,141.36,242.35,603.91,13930.7998,487.7475,2799.092
2024-02-08,463.1534,80.2,929.5863,142.78,240.28,607.4,13948.5996,488.0701,2797.3502
2024-02-09,457.7595,78.72,929.5863,143.43,240.78,604.99,13840.9004,487.7147,2797.3104
2024-02-12,448.4039,74.99,929.5863,144.68,239.32,595.55,13579.2998,482.0049,2793.9938
2024-02-13,442.8668,76.24,929.5863,143.3,240.59,599.06,13638.4502,484.5151,2795.2907
2024-02-14,445.4444,78.38,929.5863,142.65,241.55,606.9,13776.3496,488.7189,2797.1306
2024-02-15,453.2726,81.26,929.5863,143.74,242.72,611.52,13914.4004,491.3942,2798.1879
2024-02-16,457.5208,81.08,929.5863,144.34,243.99,616.29,14035.4502,492.7908,2799.8865
2024-02-19,461.7213,81.06,929.5863,145.16,245.04,617.98,,619.6428,538.3408
2024-02-20,460.2894,81.7,929.5863,142.47,245.37,617.32,13984.0,494.0366,2801.5902
2024-02-21,472.7477,79.91,929.5863,141.84,243.87,615.98,13813.5498,491.1097,2799.8731
2024-02-22,474.0365,81.16,929.5768,144.01,245.79,619.19,13961.9502,495.2957,2801.7571
2024-02-23,472.7,81.32,929.5863,144.99,245.69,623.18,14062.2002,495.6795,2802.3086
2024-02-26,482.1989,81.22,929.5863,144.75,244.87,623.22,13977.9004,495.0186,2802.1577
2024-02-27,501.9125,81.28,929.5863,145.19,245.5,622.33,13931.9502,495.4321,2802.7799
2024-02-28,496.2801,80.09,929.5863,144.21,243.07,615.02,13618.25,490.3381,2799.4892
2024-02-29,502.7718,80.15,933.0131,143.85,243.25,618.86,13745.8496,494.2204,2800.775
2024-03-01,500.1942,81.58,933.0036,145.75,246.85,625.31,13898.0996,497.8198,2804.2818
2024-03-04,496.9483,83.67,933.0036,147.63,247.83,631.41,14056.75,499.7982,2805.741
2024-03-05,496.2801,84.6,933.0131,146.43,247.34,631.94,13989.0498,498.7286,2805.6288
2024-03-06,494.7049,83.97,933.0131,145.32,248.62,630.99,13915.7998,498.4301,2805.0973
2024-03-07,492.891,83.93,933.0131,146.21,248.67,635.96,13948.4004,500.3947,2805.6248
2024-03-11,501.8171,82.73,933.0131,146.32,247.45,634.46,13876.4004,497.7116,2804.2405
2024-03-12,482.0556,81.28,933.0036,145.91,247.42,625.74,13719.2998,495.7911,2802.8087
2024-03-13,450.3609,76.01,933.0036,145.8,243.71,601.21,13189.0498,485.588,2796.1283
2024-03-14,464.7285,77.46,933.0131,145.85,245.39,616.41,13407.2002,490.8791,2799.8167
2024-03-15,457.139,76.31,933.0131,145.07,243.8,611.7,13345.5498,487.9842,2799.1181
2024-03-18,453.0339,76.54,933.0036,144.84,243.98,615.85,13201.1504,489.7876,2799.2444
2024-03-19,440.3847,75.57,933.0131,145.0,241.6,604.62,12981.9004,485.6224,2796.4689
2024-03-20,435.0386,76.16,933.0036,145.26,241.58,605.81,12975.1504,487.2736,2797.719
2024-03-21,434.3227,78.39,933.0131,148.27,243.99,619.59,13305.4004,493.3717,2800.7445
2024-03-22,435.1341,78.78,933.0131,149.04,244.74,624.67,13329.9502,495.5179,2802.3863
2024-03-26,434.8,78.89,933.0036,149.71,243.79,629.7,13474.0996,496.2328,2802.8359
2024-03-27,431.0291,78.8,933.0036,149.49,244.96,631.8,13460.0498,496.1061,2803.9006
2024-03-28,434.3704,79.91,933.0131,149.38,246.96,636.99,13526.5,499.6246,2805.8182
2024-04-01,442.1508,81.37,936.6411,150.1,248.19,647.96,13772.5996,636.6572,552.3198
2024-04-02,448.7857,82.49,936.6411,148.27,248.65,656.12,13922.5996,506.8409,2808.3264
2024-04-03,456.9958,83.27,936.6411,147.53,248.59,658.21,13955.8496,507.6097,2808.5736
2024-04-04,457.5208,82.9,936.6411,148.75,249.23,655.97,13941.1504,507.0364,2808.8547
2024-04-05,458.9529,83.43,936.6411,147.31,249.05,661.3,13978.3496,510.3259,2809.4089
2024-04-08,451.1246,83.91,936.6315,148.31,250.75,664.31,13957.0996,512.443,2811.3871
2024-04-09,459.0483,83.8,936.6315,147.8,250.74,662.48,13941.5996,647.7028,558.8214
2024-04-10,468.7858,84.75,936.6411,148.52,251.57,666.59,14097.9502,515.1954,2812.2232
2024-04-12,473.416,84.06,936.6411,149.41,249.56,665.05,14049.0996,512.5473,2809.6958
2024-04-15,476.5663,84.13,936.6315,148.07,246.87,654.27,13841.2998,506.7425,2807.0689
2024-04-16,490.027,84.55,936.6411,145.75,245.52,653.82,13765.5,506.7183,2807.2107
2024-04-18,486.5425,83.28,936.6411,143.97,243.94,653.44,13687.0498,505.0339,2805.9528
2024-04-19,481.101,83.26,936.6411,141.63,245.53,651.79,13595.4502,504.8886,2806.433
2024-04-22,488.07,83.47,936.6315,141.66,247.31,656.0,13681.25,509.4159,2809.1637
2024-04-23,506.0653,84.0,936.6315,141.25,247.82,662.05,13780.6504,511.5467,2809.6538
2024-04-24,525.9223,84.95,936.6315,143.3,247.94,665.07,13901.7998,513.7961,2810.423
2024-04-25,534.6573,85.84,936.6315,142.15,249.27,669.38,13964.3496,515.3952,2812.4356
2024-04-26,529.7886,86.31,936.6315,144.83,248.44,675.95,14083.25,518.0354,2812.6422
2024-04-29,514.9915,86.47,936.6411,144.9,250.59,677.97,14153.0498,518.7068,2814.5916
2024-04-30,518.1895,86.92,940.2562,144.72,250.06,682.99,14161.9004,518.7192,2814.9831
2024-05-02,525.254,88.13,940.2465,143.23,250.84,695.35,14243.5996,523.7837,2816.0789
2024-05-03,518.1895,88.67,940.2562,144.14,248.75,694.35,14189.2998,523.5776,2813.9313
2024-05-06,509.3589,87.28,940.2562,145.68,248.37,684.45,14157.9502,521.7297,2812.5321
2024-05-07,510.0749,84.99,940.2562,146.48,247.11,672.65,13874.7002,517.2591,2809.8112
2024-05-08,524.7767,86.29,940.2562,146.62,247.24,680.44,14010.4004,520.2336,2811.0137
2024-05-09,517.8077,83.76,940.2562,146.05,243.49,668.28,13755.6504,512.9634,2806.884
2024-05-10,513.4639,85.07,940.2562,147.51,244.97,671.79,13909.9004,515.7522,2809.5642
2024-05-13,507.6883,84.52,940.2465,147.1,245.16,678.35,14064.7998,517.6317,2810.0369
2024-05-14,514.0367,86.01,940.2465,146.31,246.61,688.85,14163.1504,521.288,2811.5155
2024-05-15,505.9698,87.45,940.2465,148.21,246.42,690.58,14262.5498,523.6921,2812.7337
2024-05-16,513.3685,87.72,940.2562,150.33,248.18,698.48,14396.9004,526.0716,2815.3971
2024-05-17,501.3398,88.7,940.2562,149.49,248.73,705.34,14515.2002,529.2053,2817.5026
2024-05-21,490.743,92.67,940.2562,150.69,249.74,718.2,14614.5,534.0438,2818.6871
2024-05-22,511.4114,93.57,940.2562,150.97,250.36,719.92,14618.5996,534.4808,2819.6935
2024-05-23,510.2659,93.51,940.2562,151.98,254.29,725.15,14677.4502,682.6044,581.0522
2024-05-24,502.4376,94.26,940.2465,150.69,254.98,728.45,14662.6504,537.7203,2822.0763
2024-05-27,513.8936,93.35,940.2562,151.38,254.72,727.22,14783.75,537.9066,2821.7274
2024-05-28,506.1131,91.81,940.2562,151.7,254.2,721.93,14664.7002,535.3234,2820.6176
2024-05-29,511.4114,91.91,940.2562,151.3,252.37,718.25,14637.7998,533.0618,2819.1343
2024-05-30,506.2563,90.56,940.2562,150.89,250.35,712.82,14390.8496,528.9165,2816.597
2024-05-31,498.8576,91.73,943.5755,150.43,251.15,714.65,14443.4502,529.5761,2817.661
2024-06-03,548.7386,98.67,943.5755,150.61,258.14,740.86,14919.5,543.5996,2826.1389
2024-06-04,498.6667,86.95,943.5755,148.78,250.48,718.23,13762.25,513.9895,2807.771
2024-06-05,537.0441,85.33,943.5755,150.19,251.3,706.84,14456.3496,528.7163,2816.9773
